Time(ms),Latitude,Longitude,Altitude,Speed,UTC_Time,Date,Sats,Direction
329554,-16.581159,-49.302259,754.40,0.65,14:13:15,91224,4,0.00
330084,-16.581155,-49.302257,754.40,1.72,14:13:16,91224,4,0.00
330612,-16.581231,-49.302138,746.10,0.54,14:14:16,91224,6,0.00
331134,-16.581231,-49.302138,746.10,0.54,14:14:16,91224,6,0.00
331708,-16.581228,-49.302138,745.90,0.69,14:14:17,91224,6,0.00
332230,-16.581228,-49.302138,745.90,0.69,14:14:17,91224,6,0.00
332759,-16.581228,-49.302138,745.90,0.37,14:14:18,91224,6,0.00
333283,-16.581227,-49.302136,745.90,0.78,14:14:19,91224,6,0.00
333814,-16.581227,-49.302136,746.00,0.78,14:14:19,91224,6,0.00
334340,-16.581228,-49.302135,746.00,0.76,14:14:20,91224,6,0.00
334868,-16.581228,-49.302135,746.00,0.76,14:14:20,91224,6,0.00
335394,-16.581227,-49.302137,746.20,1.54,14:14:21,91224,6,0.00
335921,-16.581227,-49.302137,746.20,1.54,14:14:21,91224,6,0.00
336495,-16.581225,-49.302136,745.90,0.39,14:14:22,91224,6,0.00
337020,-16.581225,-49.302136,745.90,0.39,14:14:22,91224,6,0.00
337551,-16.581224,-49.302135,745.60,0.54,14:14:23,91224,6,0.00
338075,-16.581224,-49.302135,745.60,0.54,14:14:23,91224,6,0.00
338603,-16.581223,-49.302136,745.40,0.24,14:14:24,91224,6,0.00
339125,-16.581223,-49.302136,745.40,0.24,14:14:24,91224,6,0.00
339654,-16.581224,-49.302138,745.70,0.11,14:14:25,91224,6,0.00
340176,-16.581224,-49.302138,745.70,0.11,14:14:25,91224,6,0.00
340705,-16.581224,-49.302138,745.80,0.11,14:14:26,91224,6,0.00
341226,-16.581224,-49.302138,745.80,0.11,14:14:26,91224,6,0.00
341756,-16.581224,-49.302138,746.30,0.63,14:14:27,91224,6,0.00
342279,-16.581219,-49.302140,746.30,0.33,14:14:28,91224,6,0.00
342810,-16.581219,-49.302140,745.50,0.33,14:14:28,91224,6,0.00
343334,-16.581218,-49.302139,745.50,0.43,14:14:29,91224,6,0.00
343862,-16.581218,-49.302139,745.50,0.43,14:14:29,91224,6,0.00
344388,-16.581218,-49.302139,745.30,0.26,14:14:30,91224,6,0.00
344915,-16.581218,-49.302139,745.30,0.26,14:14:30,91224,6,0.00
345442,-16.581219,-49.302139,745.30,0.41,14:14:31,91224,6,0.00
345970,-16.581219,-49.302139,745.30,0.41,14:14:31,91224,6,0.00
346544,-16.581219,-49.302137,745.10,0.24,14:14:32,91224,6,0.00
347069,-16.581219,-49.302137,745.10,0.24,14:14:32,91224,6,0.00
347597,-16.581219,-49.302135,744.70,0.59,14:14:33,91224,6,0.00
348120,-16.581219,-49.302135,744.70,0.59,14:14:33,91224,6,0.00
348649,-16.581218,-49.302134,744.30,0.59,14:14:34,91224,6,0.00
349171,-16.581218,-49.302134,744.30,0.59,14:14:34,91224,6,0.00
349700,-16.581219,-49.302133,744.60,0.56,14:14:35,91224,6,0.00
350224,-16.581219,-49.302133,744.60,0.56,14:14:35,91224,6,0.00
350752,-16.581219,-49.302132,744.40,0.33,14:14:36,91224,6,0.00
351276,-16.581218,-49.302131,744.40,0.46,14:14:37,91224,6,0.00
351807,-16.581218,-49.302131,744.40,0.46,14:14:37,91224,6,0.00
352332,-16.581219,-49.302131,744.40,0.15,14:14:38,91224,6,0.00
352899,-16.581219,-49.302131,744.20,0.15,14:14:38,91224,6,0.00
353427,-16.581216,-49.302130,743.80,0.11,14:14:39,91224,6,0.00
353953,-16.581216,-49.302130,743.80,0.11,14:14:39,91224,6,0.00
354482,-16.581218,-49.302129,744.00,0.31,14:14:40,91224,6,0.00
355007,-16.581218,-49.302129,744.00,0.31,14:14:40,91224,6,0.00
355536,-16.581219,-49.302129,743.90,0.04,14:14:41,91224,6,0.00
356060,-16.581219,-49.302129,743.90,0.04,14:14:41,91224,6,0.00
356591,-16.581218,-49.302129,743.90,0.56,14:14:42,91224,6,0.00
357114,-16.581218,-49.302129,743.90,0.56,14:14:42,91224,6,0.00
357644,-16.581218,-49.302130,743.80,0.28,14:14:43,91224,6,0.00
358166,-16.581218,-49.302130,743.80,0.28,14:14:43,91224,6,0.00
358696,-16.581218,-49.302130,743.80,0.65,14:14:44,91224,6,0.00
359218,-16.581218,-49.302130,743.80,0.65,14:14:44,91224,6,0.00
359746,-16.581218,-49.302129,743.60,0.52,14:14:45,91224,6,0.00
360269,-16.581219,-49.302130,743.60,0.69,14:14:46,91224,6,0.00
360799,-16.581219,-49.302130,743.00,0.69,14:14:46,91224,6,0.00
361324,-16.581218,-49.302130,743.00,0.09,14:14:47,91224,6,0.00
361898,-16.581218,-49.302130,742.80,0.09,14:14:47,91224,6,0.00
362425,-16.581215,-49.302130,742.10,0.07,14:14:48,91224,6,0.00
362954,-16.581215,-49.302130,742.10,0.07,14:14:48,91224,6,0.00
363481,-16.581212,-49.302130,741.50,0.63,14:14:49,91224,6,0.00
364006,-16.581212,-49.302130,741.50,0.63,14:14:49,91224,6,0.00
364535,-16.581210,-49.302130,740.90,1.02,14:14:50,91224,6,0.00
365059,-16.581210,-49.302130,740.90,1.02,14:14:50,91224,6,0.00
365589,-16.581209,-49.302130,740.50,0.22,14:14:51,91224,6,0.00
366112,-16.581209,-49.302130,740.50,0.22,14:14:51,91224,6,0.00
366641,-16.581206,-49.302130,740.00,0.39,14:14:52,91224,6,0.00
367164,-16.581206,-49.302130,740.00,0.39,14:14:52,91224,6,0.00
367693,-16.581208,-49.302128,739.90,0.50,14:14:53,91224,6,0.00
368215,-16.581208,-49.302128,739.90,0.50,14:14:53,91224,6,0.00
368745,-16.581208,-49.302128,739.70,0.94,14:14:54,91224,6,0.00
369268,-16.581207,-49.302128,739.70,1.04,14:14:55,91224,6,0.00
369843,-16.581207,-49.302128,739.70,1.04,14:14:55,91224,6,0.00
370369,-16.581205,-49.302129,739.70,0.30,14:14:56,91224,6,0.00
370897,-16.581205,-49.302129,740.10,0.30,14:14:56,91224,6,0.00
371425,-16.581204,-49.302128,740.70,0.20,14:14:57,91224,6,0.00
371951,-16.581204,-49.302128,740.70,0.20,14:14:57,91224,6,0.00
372479,-16.581213,-49.302125,742.10,3.57,14:14:58,91224,6,306.29
373004,-16.581213,-49.302125,742.10,3.57,14:14:58,91224,6,306.29
373533,-16.581210,-49.302127,742.20,2.00,14:14:59,91224,6,306.29
374057,-16.581210,-49.302127,742.20,2.00,14:14:59,91224,6,306.29
374589,-16.581209,-49.302128,741.60,0.20,14:15:0,91224,6,306.29
375112,-16.581209,-49.302128,741.60,0.20,14:15:0,91224,6,306.29
375642,-16.581208,-49.302128,740.70,0.13,14:15:1,91224,6,306.29
376164,-16.581208,-49.302128,740.70,0.13,14:15:1,91224,6,306.29
376732,-16.581207,-49.302128,740.50,0.07,14:15:2,91224,6,306.29
377255,-16.581207,-49.302128,740.50,0.07,14:15:2,91224,6,306.29
377786,-16.581206,-49.302130,740.60,0.37,14:15:3,91224,6,306.29
378311,-16.581208,-49.302131,740.60,1.26,14:15:4,91224,6,306.29
378840,-16.581208,-49.302131,740.70,1.26,14:15:4,91224,6,306.29
379366,-16.581203,-49.302133,740.70,2.17,14:15:5,91224,6,306.29
379895,-16.581203,-49.302133,740.50,2.17,14:15:5,91224,6,306.29
380423,-16.581201,-49.302133,742.60,3.43,14:15:6,91224,6,306.29
380950,-16.581201,-49.302133,742.60,3.43,14:15:6,91224,6,306.29
381478,-16.581198,-49.302133,742.70,0.83,14:15:7,91224,6,306.29
382003,-16.581198,-49.302133,742.70,0.83,14:15:7,91224,6,306.29
382533,-16.581199,-49.302134,743.10,0.39,14:15:8,91224,6,306.29
383057,-16.581199,-49.302134,743.10,0.39,14:15:8,91224,6,306.29
383588,-16.581199,-49.302134,743.40,0.37,14:15:9,91224,6,306.29
384112,-16.581199,-49.302134,743.40,0.37,14:15:9,91224,6,306.29
384641,-16.581207,-49.302135,744.70,0.15,14:15:10,91224,6,306.29
385163,-16.581207,-49.302135,744.70,0.15,14:15:10,91224,6,306.29
385692,-16.581207,-49.302130,743.40,1.30,14:15:11,91224,6,306.29
386260,-16.581207,-49.302130,743.40,1.30,14:15:11,91224,6,306.29
386788,-16.581204,-49.302129,743.30,1.80,14:15:12,91224,6,337.54
387312,-16.581198,-49.302126,743.30,2.69,14:15:13,91224,6,8.07
387842,-16.581198,-49.302126,743.40,2.69,14:15:13,91224,6,8.07
388368,-16.581193,-49.302123,743.40,2.26,14:15:14,91224,6,11.99
388896,-16.581193,-49.302123,744.20,2.26,14:15:14,91224,6,11.99
389423,-16.581190,-49.302121,744.60,1.78,14:15:15,91224,6,11.99
389949,-16.581190,-49.302121,744.60,1.78,14:15:15,91224,6,11.99
390477,-16.581188,-49.302120,744.90,2.15,14:15:16,91224,6,11.99
391002,-16.581188,-49.302120,744.90,2.15,14:15:16,91224,6,11.99
391531,-16.581187,-49.302120,745.30,0.15,14:15:17,91224,6,11.99
392094,-16.581187,-49.302120,745.30,0.15,14:15:17,91224,6,11.99
392624,-16.581188,-49.302118,746.20,0.31,14:15:18,91224,6,11.99
393146,-16.581188,-49.302118,746.20,0.31,14:15:18,91224,6,11.99
393675,-16.581190,-49.302117,746.80,0.89,14:15:19,91224,6,11.99
394197,-16.581190,-49.302117,746.80,0.89,14:15:19,91224,6,11.99
394726,-16.581190,-49.302115,747.10,0.80,14:15:20,91224,6,11.99
395249,-16.581190,-49.302115,747.10,0.80,14:15:20,91224,6,11.99
395780,-16.581188,-49.302114,747.10,1.07,14:15:21,91224,6,11.99
396304,-16.581189,-49.302112,747.10,0.72,14:15:22,91224,6,11.99
396834,-16.581189,-49.302112,747.40,0.72,14:15:22,91224,6,11.99
397360,-16.581188,-49.302111,747.40,0.41,14:15:23,91224,6,11.99
397889,-16.581188,-49.302111,746.90,0.41,14:15:23,91224,6,11.99
398416,-16.581189,-49.302110,746.80,0.09,14:15:24,91224,6,11.99
398943,-16.581189,-49.302110,746.80,0.09,14:15:24,91224,6,11.99
399471,-16.581191,-49.302108,746.70,0.11,14:15:25,91224,6,11.99
399996,-16.581191,-49.302108,746.70,0.11,14:15:25,91224,6,11.99
400526,-16.581192,-49.302108,746.80,0.15,14:15:26,91224,6,11.99
401050,-16.581192,-49.302108,746.80,0.15,14:15:26,91224,6,11.99
401581,-16.581193,-49.302108,746.70,0.30,14:15:27,91224,6,11.99
402104,-16.581193,-49.302108,746.70,0.30,14:15:27,91224,6,11.99
402632,-16.581193,-49.302108,746.60,0.15,14:15:28,91224,6,11.99
403194,-16.581193,-49.302108,746.60,0.15,14:15:28,91224,6,11.99
403724,-16.581194,-49.302108,746.60,0.17,14:15:29,91224,6,11.99
404247,-16.581194,-49.302108,746.60,0.17,14:15:29,91224,6,11.99
404779,-16.581195,-49.302108,746.60,0.19,14:15:30,91224,6,11.99
405303,-16.581195,-49.302106,746.60,1.04,14:15:31,91224,6,11.99
405832,-16.581195,-49.302106,746.50,1.04,14:15:31,91224,6,11.99
406357,-16.581193,-49.302103,746.50,0.93,14:15:32,91224,6,11.99
406924,-16.581193,-49.302103,746.10,0.93,14:15:32,91224,6,11.99
407452,-16.581192,-49.302103,746.20,0.24,14:15:33,91224,6,11.99
407978,-16.581192,-49.302103,746.20,0.24,14:15:33,91224,6,11.99
408506,-16.581193,-49.302105,746.60,0.50,14:15:34,91224,8,11.99
409032,-16.581193,-49.302105,746.60,0.50,14:15:34,91224,8,11.99
409561,-16.581194,-49.302106,746.60,0.50,14:15:35,91224,8,11.99
410084,-16.581194,-49.302106,746.60,0.50,14:15:35,91224,8,11.99
410612,-16.581193,-49.302107,746.50,0.52,14:15:36,91224,8,11.99
411135,-16.581193,-49.302107,746.50,0.52,14:15:36,91224,8,11.99
411664,-16.581194,-49.302107,746.60,0.52,14:15:37,91224,8,11.99
412185,-16.581194,-49.302107,746.60,0.52,14:15:37,91224,8,11.99
412715,-16.581191,-49.302106,746.60,0.15,14:15:38,91224,8,11.99
413238,-16.581191,-49.302106,746.60,0.15,14:15:38,91224,8,11.99
413767,-16.581190,-49.302106,746.40,0.61,14:15:39,91224,8,11.99
414290,-16.581189,-49.302106,746.40,0.43,14:15:40,91224,8,11.99
414822,-16.581189,-49.302106,745.80,0.43,14:15:40,91224,8,11.99
415347,-16.581191,-49.302107,745.80,1.30,14:15:41,91224,8,11.99
415876,-16.581191,-49.302107,745.80,1.30,14:15:41,91224,8,11.99
416402,-16.581189,-49.302103,745.20,2.15,14:15:42,91224,8,11.99
416929,-16.581189,-49.302103,745.20,2.15,14:15:42,91224,8,11.99
417458,-16.581195,-49.302106,746.00,2.48,14:15:43,91224,8,11.99
417984,-16.581195,-49.302106,746.00,2.48,14:15:43,91224,8,11.99
418513,-16.581200,-49.302107,745.70,2.33,14:15:44,91224,8,256.10
419038,-16.581200,-49.302107,745.70,2.33,14:15:44,91224,8,256.10
419613,-16.581208,-49.302111,745.10,2.94,14:15:45,91224,8,240.66
420137,-16.581208,-49.302111,745.10,2.94,14:15:45,91224,8,240.66
420667,-16.581215,-49.302111,745.00,3.15,14:15:46,91224,8,208.41
421189,-16.581215,-49.302111,745.00,3.15,14:15:46,91224,8,208.41
421719,-16.581225,-49.302114,745.00,3.87,14:15:47,91224,8,203.12
422288,-16.581231,-49.302118,745.00,3.52,14:15:48,91224,8,208.38
422818,-16.581231,-49.302118,743.30,3.52,14:15:48,91224,8,208.38
423343,-16.581244,-49.302120,743.30,3.41,14:15:49,91224,8,193.22
423872,-16.581244,-49.302120,743.10,3.41,14:15:49,91224,8,193.22
424398,-16.581253,-49.302119,742.90,3.96,14:15:50,91224,8,186.91
424926,-16.581253,-49.302119,742.90,3.96,14:15:50,91224,8,186.91
425455,-16.581268,-49.302120,743.10,5.54,14:15:51,91224,7,180.20
425981,-16.581268,-49.302120,743.10,5.54,14:15:51,91224,7,180.20
426511,-16.581283,-49.302120,743.40,5.22,14:15:52,91224,8,179.91
427037,-16.581283,-49.302120,743.40,5.22,14:15:52,91224,8,179.91
427567,-16.581297,-49.302122,743.80,5.13,14:15:53,91224,8,183.35
428091,-16.581297,-49.302122,743.80,5.13,14:15:53,91224,8,183.35
428619,-16.581311,-49.302125,743.60,5.93,14:15:54,91224,8,190.25
429142,-16.581311,-49.302125,743.60,5.93,14:15:54,91224,8,190.25
429673,-16.581321,-49.302131,743.70,3.87,14:15:55,91224,8,194.86
430195,-16.581321,-49.302131,743.70,3.87,14:15:55,91224,8,194.86
430725,-16.581330,-49.302138,743.60,4.06,14:15:56,91224,8,207.64
431248,-16.581330,-49.302138,743.60,4.06,14:15:56,91224,8,207.64
431776,-16.581329,-49.302147,743.50,4.30,14:15:57,91224,8,207.64
432301,-16.581327,-49.302152,743.50,2.26,14:15:58,91224,8,207.64
432831,-16.581327,-49.302152,743.90,2.26,14:15:58,91224,8,207.64
433355,-16.581328,-49.302163,743.90,4.13,14:15:59,91224,8,252.99
433885,-16.581328,-49.302163,743.40,4.13,14:15:59,91224,8,252.99
434412,-16.581324,-49.302168,743.30,2.59,14:16:0,91224,8,283.47
434939,-16.581324,-49.302168,743.30,2.59,14:16:0,91224,8,283.47
435467,-16.581321,-49.302169,743.80,2.13,14:16:1,91224,8,307.55
435993,-16.581321,-49.302169,743.80,2.13,14:16:1,91224,8,307.55
436568,-16.581318,-49.302169,743.80,1.39,14:16:2,91224,8,307.55
437092,-16.581318,-49.302169,743.80,1.39,14:16:2,91224,8,307.55
437666,-16.581315,-49.302167,743.60,0.19,14:16:3,91224,8,307.55
438189,-16.581315,-49.302167,743.60,0.19,14:16:3,91224,8,307.55
438719,-16.581316,-49.302167,743.50,0.07,14:16:4,91224,8,307.55
439242,-16.581316,-49.302167,743.50,0.07,14:16:4,91224,8,307.55
439770,-16.581318,-49.302167,743.50,0.17,14:16:5,91224,8,307.55
440294,-16.581318,-49.302167,743.50,0.19,14:16:6,91224,8,307.55
440824,-16.581318,-49.302167,743.40,0.19,14:16:6,91224,8,307.55
441349,-16.581318,-49.302166,743.40,0.24,14:16:7,91224,8,307.55
441878,-16.581318,-49.302166,743.20,0.24,14:16:7,91224,8,307.55
442451,-16.581319,-49.302166,743.40,0.15,14:16:8,91224,8,307.55
442978,-16.581319,-49.302166,743.40,0.15,14:16:8,91224,8,307.55
443507,-16.581319,-49.302166,743.40,0.28,14:16:9,91224,8,307.55
444033,-16.581319,-49.302166,743.40,0.28,14:16:9,91224,8,307.55
444563,-16.581318,-49.302165,743.40,0.17,14:16:7,91224,8,307.55
445087,-16.581318,-49.302165,743.40,0.17,14:16:7,91224,8,307.55
445615,-16.581319,-49.302164,743.00,0.17,14:16:8,91224,8,307.55
446138,-16.581319,-49.302164,743.00,0.17,14:16:8,91224,8,307.55
446668,-16.581319,-49.302163,742.80,0.20,14:16:9,91224,8,307.55
447190,-16.581319,-49.302163,742.80,0.20,14:16:9,91224,8,307.55
447720,-16.581319,-49.302163,742.60,0.06,14:16:10,91224,8,307.55
448243,-16.581319,-49.302163,742.60,0.06,14:16:10,91224,8,307.55
448771,-16.581319,-49.302162,742.40,0.24,14:16:11,91224,8,307.55
449295,-16.581319,-49.302161,742.40,0.19,14:16:12,91224,8,307.55
449824,-16.581319,-49.302161,742.20,0.19,14:16:12,91224,8,307.55
450351,-16.581318,-49.302160,742.20,0.13,14:16:13,91224,8,307.55
450880,-16.581318,-49.302160,741.90,0.13,14:16:13,91224,8,307.55
451407,-16.581318,-49.302160,741.70,0.07,14:16:14,91224,8,307.55
451935,-16.581318,-49.302160,741.70,0.07,14:16:14,91224,8,307.55
452463,-16.581319,-49.302160,741.40,0.13,14:16:15,91224,8,307.55
453027,-16.581319,-49.302160,741.40,0.13,14:16:15,91224,8,307.55
453558,-16.581318,-49.302159,741.30,0.19,14:16:16,91224,8,307.55
454082,-16.581318,-49.302159,741.30,0.19,14:16:16,91224,8,307.55
454611,-16.581319,-49.302160,741.20,0.26,14:16:17,91224,8,307.55
455179,-16.581319,-49.302160,741.20,0.26,14:16:17,91224,8,307.55
455708,-16.581319,-49.302160,741.00,0.26,14:16:18,91224,8,307.55
456275,-16.581320,-49.302161,741.00,0.19,14:16:19,91224,8,307.55
456803,-16.581320,-49.302161,740.80,0.19,14:16:19,91224,8,307.55
457372,-16.581320,-49.302161,740.80,0.13,14:16:20,91224,8,307.55
457901,-16.581320,-49.302161,740.60,0.13,14:16:20,91224,8,307.55
458472,-16.581320,-49.302161,740.40,0.17,14:16:21,91224,8,307.55
458999,-16.581320,-49.302161,740.40,0.17,14:16:21,91224,8,307.55
459528,-16.581318,-49.302161,740.20,0.44,14:16:22,91224,8,307.55
460053,-16.581318,-49.302161,740.20,0.44,14:16:22,91224,8,307.55
460583,-16.581318,-49.302160,740.20,0.11,14:16:23,91224,8,307.55
461109,-16.581318,-49.302160,740.20,0.11,14:16:23,91224,8,307.55
461638,-16.581317,-49.302160,740.00,0.04,14:16:24,91224,8,307.55
462161,-16.581317,-49.302160,740.00,0.04,14:16:24,91224,8,307.55
462691,-16.581317,-49.302159,739.90,0.15,14:16:25,91224,8,307.55
463256,-16.581317,-49.302159,739.90,0.15,14:16:25,91224,8,307.55
463786,-16.581317,-49.302159,739.70,0.17,14:16:26,91224,8,307.55
464311,-16.581317,-49.302158,739.70,0.54,14:16:27,91224,8,307.55
464842,-16.581317,-49.302158,739.70,0.54,14:16:27,91224,8,307.55
465369,-16.581317,-49.302157,739.70,0.26,14:16:28,91224,8,307.55
465899,-16.581317,-49.302157,739.50,0.26,14:16:28,91224,8,307.55
466427,-16.581316,-49.302156,739.40,0.07,14:16:29,91224,8,307.55
466957,-16.581316,-49.302156,739.40,0.07,14:16:29,91224,8,307.55
467486,-16.581316,-49.302156,739.30,0.15,14:16:30,91224,8,307.55
468013,-16.581316,-49.302156,739.30,0.15,14:16:30,91224,8,307.55
468543,-16.581315,-49.302156,739.20,0.22,14:16:31,91224,9,307.55
469069,-16.581315,-49.302156,739.20,0.22,14:16:31,91224,9,307.55
469601,-16.581314,-49.302155,738.90,0.17,14:16:32,91224,9,307.55
470171,-16.581314,-49.302155,738.90,0.17,14:16:32,91224,9,307.55
470701,-16.581317,-49.302154,738.80,1.89,14:16:33,91224,8,307.55
471225,-16.581317,-49.302154,738.80,1.89,14:16:33,91224,8,307.55
471799,-16.581318,-49.302158,738.70,1.13,14:16:34,91224,9,307.55
472324,-16.581317,-49.302160,738.70,0.37,14:16:35,91224,9,307.55
472856,-16.581317,-49.302160,738.50,0.37,14:16:35,91224,9,307.55
473383,-16.581317,-49.302161,738.30,0.15,14:16:36,91224,9,307.55
473912,-16.581317,-49.302161,738.30,0.15,14:16:36,91224,9,307.55
474440,-16.581316,-49.302163,738.00,0.04,14:16:37,91224,9,307.55
474968,-16.581316,-49.302163,738.00,0.04,14:16:37,91224,9,307.55
475498,-16.581315,-49.302163,737.80,0.44,14:16:38,91224,9,307.55
476025,-16.581315,-49.302163,737.80,0.44,14:16:38,91224,9,307.55
476556,-16.581315,-49.302168,737.60,2.82,14:16:39,91224,9,295.76
477082,-16.581315,-49.302168,737.60,2.82,14:16:39,91224,9,295.76
477611,-16.581311,-49.302172,737.20,2.76,14:16:40,91224,9,323.85
478136,-16.581311,-49.302172,737.20,2.76,14:16:40,91224,9,323.85
478667,-16.581303,-49.302173,736.90,3.32,14:16:41,91224,9,337.59
479189,-16.581303,-49.302173,736.90,3.32,14:16:41,91224,9,337.59
479722,-16.581296,-49.302172,736.50,2.61,14:16:42,91224,9,348.38
480245,-16.581296,-49.302172,736.50,2.61,14:16:42,91224,9,348.38
480775,-16.581293,-49.302172,736.20,0.74,14:16:43,91224,9,348.38
481299,-16.581292,-49.302173,736.20,0.09,14:16:44,91224,9,348.38
481831,-16.581292,-49.302173,736.10,0.09,14:16:44,91224,9,348.38
482357,-16.581292,-49.302173,736.10,0.26,14:16:45,91224,9,348.38
482887,-16.581292,-49.302173,735.90,0.26,14:16:45,91224,9,348.38
483415,-16.581292,-49.302173,735.80,0.19,14:16:46,91224,9,348.38
483945,-16.581292,-49.302173,735.80,0.19,14:16:46,91224,9,348.38
484474,-16.581292,-49.302173,735.60,0.17,14:16:47,91224,9,348.38
485001,-16.581292,-49.302173,735.60,0.17,14:16:47,91224,9,348.38
485531,-16.581291,-49.302172,735.40,0.26,14:16:48,91224,9,348.38
486057,-16.581291,-49.302172,735.40,0.26,14:16:48,91224,9,348.38
486633,-16.581290,-49.302171,735.20,0.09,14:16:49,91224,9,348.38
487158,-16.581290,-49.302171,735.20,0.09,14:16:49,91224,9,348.38
487690,-16.581290,-49.302171,735.10,0.13,14:16:50,91224,9,348.38
488213,-16.581290,-49.302171,735.10,0.13,14:16:50,91224,9,348.38
488743,-16.581290,-49.302171,735.00,0.09,14:16:51,91224,9,348.38
489267,-16.581291,-49.302171,735.00,0.41,14:16:52,91224,9,348.38
489797,-16.581291,-49.302171,735.10,0.41,14:16:52,91224,9,348.38
490322,-16.581291,-49.302172,735.10,0.24,14:16:53,91224,9,348.38
490853,-16.581291,-49.302172,735.00,0.24,14:16:53,91224,9,348.38
491380,-16.581291,-49.302172,735.00,0.15,14:16:54,91224,9,348.38
491910,-16.581291,-49.302172,735.00,0.15,14:16:54,91224,9,348.38
492438,-16.581291,-49.302174,735.10,0.70,14:16:55,91224,9,348.38
492966,-16.581291,-49.302174,735.10,0.70,14:16:55,91224,9,348.38
493495,-16.581291,-49.302174,734.90,0.15,14:16:56,91224,9,348.38
494067,-16.581291,-49.302174,734.90,0.15,14:16:56,91224,9,348.38
494599,-16.581291,-49.302174,734.90,0.69,14:16:57,91224,9,348.38
495123,-16.581291,-49.302174,734.90,0.69,14:16:57,91224,9,348.38
495654,-16.581291,-49.302173,734.70,0.11,14:16:58,91224,9,348.38
496179,-16.581291,-49.302173,734.70,0.11,14:16:58,91224,9,348.38
496710,-16.581291,-49.302172,734.70,0.22,14:16:59,91224,9,348.38
497234,-16.581291,-49.302172,734.70,0.22,14:16:59,91224,9,348.38
497764,-16.581292,-49.302171,734.40,0.19,14:17:0,91224,9,348.38
498289,-16.581293,-49.302172,734.40,0.28,14:17:1,91224,9,348.38
498818,-16.581293,-49.302172,734.30,0.28,14:17:1,91224,9,348.38
499344,-16.581293,-49.302171,734.30,0.09,14:17:2,91224,9,348.38
499874,-16.581293,-49.302171,734.10,0.09,14:17:2,91224,9,348.38
500402,-16.581294,-49.302171,733.90,0.24,14:17:3,91224,9,348.38
500931,-16.581294,-49.302171,733.90,0.24,14:17:3,91224,9,348.38
501507,-16.581294,-49.302171,733.80,0.54,14:17:4,91224,9,348.38
502032,-16.581294,-49.302171,733.80,0.54,14:17:4,91224,9,348.38
